FIPS Code,State,Area name,2003 Rural-urban Continuum Code,2003 Urban Influence Code,2013 Rural-urban Continuum Code,2013 Urban Influence Code,"Less than a high school diploma, 1970","High school diploma only, 1970","Some college (1-3 years), 1970","Four years of college or higher, 1970","Percent of adults with less than a high school diploma, 1970","Percent of adults with a high school diploma only, 1970","Percent of adults completing some college (1-3 years), 1970","Percent of adults completing four years of college or higher, 1970","Less than a high school diploma, 1980","High school diploma only, 1980","Some college (1-3 years), 1980","Four years of college or higher, 1980","Percent of adults with less than a high school diploma, 1980","Percent of adults with a high school diploma only, 1980","Percent of adults completing some college (1-3 years), 1980","Percent of adults completing four years of college or higher, 1980","Less than a high school diploma, 1990","High school diploma only, 1990","Some college or associate's degree, 1990","Bachelor's degree or higher, 1990","Percent of adults with less than a high school diploma, 1990","Percent of adults with a high school diploma only, 1990","Percent of adults completing some college or associate's degree, 1990","Percent of adults with a bachelor's degree or higher, 1990","Less than a high school diploma, 2000","High school diploma only, 2000","Some college or associate's degree, 2000","Bachelor's degree or higher, 2000","Percent of adults with less than a high school diploma, 2000","Percent of adults with a high school diploma only, 2000","Percent of adults completing some college or associate's degree, 2000","Percent of adults with a bachelor's degree or higher, 2000","Less than a high school diploma, 2014-18","High school diploma only, 2014-18","Some college or associate's degree, 2014-18","Bachelor's degree or higher, 2014-18","Percent of adults with less than a high school diploma, 2014-18","Percent of adults with a high school diploma only, 2014-18","Percent of adults completing some college or associate's degree, 2014-18","Percent of adults with a bachelor's degree or higher, 2014-18",,,
35049,NM,Santa Fe County,3,2,3,2,10575.00,8222.00,3558.00,4407.00,39.50,30.70,13.30,16.50,10593.00,13311.00,7981.00,11916.00,24.20,30.40,18.20,27.20,11343.00,15366.00,17327.00,20980.00,17.40,23.60,26.70,32.30,13630.00,17308.00,24489.00,32443.00,15.50,19.70,27.90,36.90,12151.00,25183.00,27521.00,44908.00,11.10,22.90,25.10,40.90,,,
35051,NM,Sierra County,6,6,6,6,2974.00,950.00,444.00,341.00,63.20,20.20,9.40,7.20,2748.00,2067.00,784.00,417.00,45.70,34.40,13.00,6.90,2714.00,2603.00,1532.00,633.00,36.30,34.80,20.50,8.50,2371.00,3106.00,3127.00,1302.00,23.90,31.40,31.60,13.10,1322.00,2462.00,3100.00,1771.00,15.30,28.40,35.80,20.50,,,
35053,NM,Socorro County,6,6,6,6,2488.00,1277.00,345.00,432.00,54.80,28.10,7.60,9.50,2312.00,2150.00,895.00,997.00,36.40,33.80,14.10,15.70,2830.00,2640.00,1674.00,1475.00,32.80,30.60,19.40,17.10,2967.00,3093.00,2522.00,2060.00,27.90,29.10,23.70,19.40,2291.00,3981.00,2352.00,2323.00,20.90,36.40,21.50,21.20,,,
35055,NM,Taos County,7,8,7,8,5137.00,1861.00,597.00,782.00,61.30,22.20,7.10,9.30,4007.00,3481.00,1824.00,1446.00,37.20,32.40,17.00,13.40,4128.00,4338.00,3461.00,2703.00,28.20,29.70,23.70,18.50,4284.00,5462.00,5468.00,5312.00,20.90,26.60,26.60,25.90,2610.00,6295.00,8333.00,6714.00,10.90,26.30,34.80,28.00,,,
35057,NM,Torrance County,2,2,2,2,1732.00,645.00,266.00,177.00,61.40,22.90,9.40,6.30,1795.00,1687.00,421.00,409.00,41.60,39.10,9.80,9.50,1734.00,2443.00,1468.00,689.00,27.40,38.60,23.20,10.90,2418.00,3486.00,3127.00,1525.00,22.90,33.00,29.60,14.40,1540.00,3982.00,3653.00,1694.00,14.20,36.60,33.60,15.60,,,
35059,NM,Union County,9,11,9,11,1420.00,878.00,316.00,232.00,49.90,30.90,11.10,8.20,1092.00,1195.00,295.00,308.00,37.80,41.30,10.20,10.70,989.00,942.00,462.00,327.00,36.40,34.60,17.00,12.00,561.00,1223.00,640.00,362.00,20.10,43.90,23.00,13.00,616.00,1295.00,774.00,389.00,20.00,42.10,25.20,12.70,,,
35061,NM,Valencia County,2,2,2,2,10098.00,5615.00,1313.00,1259.00,55.20,30.70,7.20,6.90,11122.00,12312.00,4518.00,3184.00,35.70,39.50,14.50,10.20,7407.00,9548.00,7436.00,3343.00,26.70,34.40,26.80,12.10,9776.00,13200.00,11903.00,6038.00,23.90,32.30,29.10,14.80,8685.00,16718.00,16932.00,8710.00,17.00,32.80,33.20,17.10,,,
36000,NY,New York,,,,,4932459.00,3249934.00,997627.00,1238535.00,47.30,31.20,9.60,11.90,3615909.00,3651739.00,1529817.00,1923547.00,33.70,34.10,14.30,17.90,2977604.00,3485686.00,2621450.00,2733829.00,25.20,29.50,22.20,23.10,2626324.00,3480768.00,3002232.00,3433212.00,20.90,27.80,23.90,27.40,1839849.00,3556251.00,3322104.00,4888138.00,13.50,26.10,24.40,35.90,,,
36001,NY,Albany County,2,2,2,2,70521.00,52113.00,16857.00,22245.00,43.60,32.20,10.40,13.80,49153.00,59034.00,26707.00,38743.00,28.30,34.00,15.40,22.30,36551.00,55761.00,44633.00,54173.00,19.10,29.20,23.40,28.30,26717.00,52796.00,50782.00,65086.00,13.70,27.00,26.00,33.30,15030.00,49310.00,55746.00,84423.00,7.30,24.10,27.30,41.30,,,
36003,NY,Allegany County,7,9,7,9,9685.00,7552.00,3135.00,2603.00,42.20,32.90,13.60,11.30,8595.00,10251.00,4361.00,3660.00,32.00,38.20,16.20,13.60,6715.00,11211.00,6643.00,4526.00,23.10,38.50,22.80,15.60,5041.00,11897.00,7916.00,5156.00,16.80,39.60,26.40,17.20,3023.00,11052.00,9978.00,6102.00,10.00,36.70,33.10,20.20,,,
36005,NY,Bronx County,1,1,1,1,505578.00,232214.00,48415.00,51625.00,60.30,27.70,5.80,6.20,335762.00,211877.00,73251.00,61785.00,49.20,31.00,10.70,9.10,304929.00,207262.00,133070.00,89761.00,41.50,28.20,18.10,12.20,299686.00,205246.00,173456.00,116404.00,37.70,25.80,21.80,14.60,258956.00,255427.00,226620.00,183134.00,28.00,27.60,24.50,19.80,,,
36007,NY,Broome County,2,2,2,2,49881.00,45991.00,13356.00,13840.00,40.50,37.40,10.90,11.20,39125.00,49671.00,19044.00,19907.00,30.60,38.90,14.90,15.60,29268.00,45549.00,35108.00,28624.00,21.10,32.90,25.30,20.70,21461.00,43393.00,37666.00,30021.00,16.20,32.70,28.40,22.70,12313.00,40079.00,40084.00,36474.00,9.50,31.10,31.10,28.30,,,
36009,NY,Cattaraugus County,4,3,4,3,20787.00,14711.00,4911.00,3198.00,47.70,33.70,11.30,7.30,17257.00,19735.00,6740.00,5231.00,35.20,40.30,13.80,10.70,13217.00,20917.00,11159.00,6634.00,25.50,40.30,21.50,12.80,10190.00,22317.00,13593.00,8054.00,18.80,41.20,25.10,14.90,6110.00,20869.00,15915.00,10136.00,11.50,39.40,30.00,19.10,,,
36011,NY,Cayuga County,4,5,4,5,20246.00,14032.00,4344.00,3301.00,48.30,33.50,10.40,7.90,17767.00,17499.00,6670.00,5136.00,37.70,37.20,14.20,10.90,14043.00,18541.00,13197.00,6840.00,26.70,35.20,25.10,13.00,11442.00,19644.00,15072.00,8491.00,20.90,35.90,27.60,15.50,6812.00,18306.00,18015.00,12393.00,12.30,33.00,32.40,22.30,,,
36013,NY,Chautauqua County,4,3,4,3,38681.00,28701.00,8922.00,6193.00,46.90,34.80,10.80,7.50,29891.00,34456.00,12734.00,10348.00,34.20,39.40,14.60,11.80,23144.00,32826.00,21744.00,12868.00,25.60,36.20,24.00,14.20,17166.00,33302.00,25332.00,15461.00,18.80,36.50,27.80,16.90,9985.00,32222.00,28129.00,19522.00,11.10,35.90,31.30,21.70,,,
36015,NY,Chemung County,3,2,3,2,22497.00,21026.00,5495.00,5526.00,41.20,38.50,10.10,10.10,17574.00,24216.00,8215.00,7689.00,30.50,42.00,14.20,13.30,13965.00,22496.00,15416.00,9459.00,22.80,36.70,25.10,15.40,10907.00,21930.00,16662.00,11297.00,17.90,36.10,27.40,18.60,5789.00,21581.00,18254.00,14297.00,9.70,36.00,30.50,23.90,,,
36017,NY,Chenango County,6,6,6,6,11566.00,8737.00,2576.00,2171.00,46.20,34.90,10.30,8.70,10201.00,11256.00,3831.00,3433.00,35.50,39.20,13.30,12.00,8116.00,12985.00,7635.00,4333.00,24.50,39.30,23.10,13.10,6676.00,13702.00,9020.00,4965.00,19.40,39.90,26.20,14.40,4076.00,13439.00,10628.00,6315.00,11.80,39.00,30.80,18.30,,,
36019,NY,Clinton County,5,8,5,8,17406.00,10978.00,3375.00,3252.00,49.70,31.40,9.60,9.30,15253.00,14219.00,6663.00,5930.00,36.30,33.80,15.80,14.10,13310.00,17399.00,12385.00,8491.00,25.80,33.70,24.00,16.50,12171.00,17291.00,12950.00,9186.00,23.60,33.50,25.10,17.80,6658.00,20505.00,15203.00,12588.00,12.10,37.30,27.70,22.90,,,
36021,NY,Columbia County,6,5,6,3,14920.00,9846.00,2823.00,2446.00,49.70,32.80,9.40,8.10,13915.00,12987.00,5503.00,5167.00,37.00,34.60,14.60,13.80,11170.00,13743.00,9607.00,7851.00,26.40,32.40,22.70,18.50,8372.00,14387.00,11292.00,9939.00,19.00,32.70,25.70,22.60,4392.00,13918.00,13036.00,14260.00,9.60,30.50,28.60,31.30,,,
36023,NY,Cortland County,4,5,4,5,10158.00,7878.00,2635.00,2446.00,43.90,34.10,11.40,10.60,8761.00,9457.00,3805.00,3907.00,33.80,36.50,14.70,15.10,6618.00,9848.00,6832.00,5199.00,23.20,34.60,24.00,18.20,5078.00,10559.00,8327.00,5563.00,17.20,35.80,28.20,18.80,2800.00,9850.00,9406.00,8106.00,9.30,32.70,31.20,26.90,,,
36025,NY,Delaware County,6,6,6,6,11271.00,8544.00,3022.00,2143.00,45.10,34.20,12.10,8.60,9959.00,10552.00,4179.00,3290.00,35.60,37.70,14.90,11.80,7906.00,11599.00,6848.00,3997.00,26.00,38.20,22.60,13.20,6661.00,12353.00,8556.00,5500.00,20.10,37.40,25.90,16.60,3875.00,12386.00,9409.00,7218.00,11.80,37.70,28.60,21.90,,,
36027,NY,Dutchess County,2,2,1,1,52120.00,39264.00,15289.00,17379.00,42.00,31.70,12.30,14.00,43022.00,50888.00,24638.00,27621.00,29.40,34.80,16.90,18.90,33942.00,48960.00,43791.00,41753.00,20.20,29.10,26.00,24.80,29474.00,51471.00,52023.00,50757.00,16.00,28.00,28.30,27.60,19326.00,53655.00,59529.00,71955.00,9.50,26.20,29.10,35.20,,,
36029,NY,Erie County,1,1,1,1,304365.00,188185.00,59851.00,61656.00,49.60,30.60,9.70,10.00,212504.00,216885.00,91212.00,92701.00,34.60,35.40,14.90,15.10,151002.00,202981.00,158056.00,128098.00,23.60,31.70,24.70,20.00,109120.00,190461.00,181583.00,156512.00,17.10,29.90,28.50,24.50,55426.00,178600.00,193051.00,216636.00,8.60,27.70,30.00,33.70,,,
36031,NY,Essex County,6,6,6,6,9546.00,6264.00,1912.00,1569.00,49.50,32.50,9.90,8.10,7685.00,7947.00,3301.00,3112.00,34.90,36.00,15.00,14.10,6409.00,8867.00,5646.00,3931.00,25.80,35.70,22.70,15.80,5364.00,10423.00,6560.00,4990.00,19.60,38.10,24.00,18.30,2546.00,9451.00,8814.00,7920.00,8.90,32.90,30.70,27.60,,,
36033,NY,Franklin County,5,8,7,8,12512.00,6448.00,2066.00,1616.00,55.30,28.50,9.10,7.10,10161.00,8806.00,3366.00,2925.00,40.20,34.90,13.30,11.60,9057.00,10521.00,6609.00,3470.00,30.50,35.50,22.30,11.70,10463.00,11654.00,7888.00,4477.00,30.30,33.80,22.90,13.00,4702.00,13421.00,10631.00,6934.00,13.20,37.60,29.80,19.40,,,
36035,NY,Fulton County,4,5,4,5,16860.00,9250.00,2498.00,1986.00,55.10,30.20,8.20,6.50,13590.00,12554.00,4307.00,3127.00,40.50,37.40,12.80,9.30,10435.00,13464.00,7444.00,4026.00,29.50,38.10,21.00,11.40,8331.00,14443.00,9666.00,5043.00,22.20,38.50,25.80,13.50,4872.00,13795.00,13080.00,6853.00,12.60,35.70,33.90,17.80,,,
36037,NY,Genesee County,4,3,4,3,13951.00,11603.00,3453.00,2532.00,44.20,36.80,10.90,8.00,10660.00,14671.00,5217.00,4085.00,30.80,42.40,15.10,11.80,8643.00,13956.00,10326.00,5342.00,22.60,36.50,27.00,14.00,6244.00,15301.00,12047.00,6533.00,15.60,38.10,30.00,16.30,3277.00,15105.00,13992.00,8891.00,7.90,36.60,33.90,21.50,,,
36039,NY,Greene County,6,6,6,6,9893.00,6640.00,1787.00,1341.00,50.30,33.80,9.10,6.80,9541.00,10414.00,3137.00,2511.00,37.30,40.70,12.30,9.80,8162.00,10561.00,7280.00,4025.00,27.20,35.20,24.20,13.40,6975.00,11880.00,8359.00,5356.00,21.40,36.50,25.70,16.40,4523.00,13526.00,9555.00,7823.00,12.80,38.20,27.00,22.10,,,
36041,NY,Hamilton County,8,7,8,7,1481.00,855.00,293.00,227.00,51.90,29.90,10.30,7.90,1066.00,1286.00,545.00,364.00,32.70,39.40,16.70,11.20,849.00,1459.00,872.00,565.00,22.70,39.00,23.30,15.10,667.00,1499.00,1117.00,739.00,16.60,37.30,27.80,18.40,617.00,1007.00,1231.00,681.00,17.40,28.50,34.80,19.30,,,
36043,NY,Herkimer County,2,2,2,2,20057.00,12482.00,3347.00,2479.00,52.30,32.50,8.70,6.50,14865.00,15346.00,5629.00,4166.00,37.20,38.40,14.10,10.40,11667.00,15537.00,9966.00,5487.00,27.40,36.40,23.40,12.90,8959.00,15391.00,12292.00,6813.00,20.60,35.40,28.30,15.70,4407.00,16236.00,14013.00,9188.00,10.10,37.00,32.00,21.00,,,
36045,NY,Jefferson County,4,5,3,2,22290.00,16918.00,5107.00,3541.00,46.60,35.40,10.70,7.40,18353.00,20134.00,7213.00,5275.00,36.00,39.50,14.20,10.30,15309.00,24922.00,15922.00,8814.00,23.60,38.40,24.50,13.60,11802.00,25004.00,21100.00,11059.00,17.10,36.30,30.60,16.00,6457.00,24590.00,25207.00,16115.00,8.90,34.00,34.80,22.30,,,
36047,NY,Kings County,1,1,1,1,877093.00,417452.00,97198.00,99129.00,58.80,28.00,6.50,6.60,600751.00,429695.00,148512.00,154408.00,45.10,32.20,11.10,11.60,529049.00,415668.00,271888.00,241299.00,36.30,28.50,18.60,16.60,484306.00,414868.00,314446.00,339250.00,31.20,26.70,20.20,21.80,326469.00,455299.00,347052.00,648461.00,18.40,25.60,19.50,36.50,,,
36049,NY,Lewis County,6,6,6,6,6435.00,3835.00,1007.00,762.00,53.50,31.90,8.40,6.30,5178.00,5662.00,1596.00,1339.00,37.60,41.10,11.60,9.70,4295.00,7293.00,2966.00,1707.00,26.40,44.80,18.20,10.50,3308.00,8349.00,3677.00,2033.00,19.00,48.10,21.20,11.70,1869.00,8469.00,5039.00,2996.00,10.20,46.10,27.40,16.30,,,
36051,NY,Livingston County,1,1,1,1,13241.00,8564.00,3072.00,2847.00,47.80,30.90,11.10,10.30,10159.00,11774.00,4547.00,4594.00,32.70,37.90,14.60,14.80,8450.00,13265.00,9108.00,6815.00,22.50,35.20,24.20,18.10,7078.00,13557.00,11731.00,7715.00,17.70,33.80,29.30,19.20,4403.00,14037.00,13414.00,10833.00,10.30,32.90,31.40,25.40,,,
36053,NY,Madison County,2,2,2,2,13662.00,10260.00,3564.00,3269.00,44.40,33.40,11.60,10.60,11106.00,13225.00,5180.00,5380.00,31.80,37.90,14.80,15.40,8538.00,15086.00,9972.00,7485.00,20.80,36.70,24.30,18.20,7291.00,14519.00,12497.00,9455.00,16.70,33.20,28.60,21.60,4215.00,16311.00,14469.00,12911.00,8.80,34.00,30.20,27.00,,,
36055,NY,Monroe County,1,1,1,1,162315.00,120767.00,46056.00,55829.00,42.20,31.40,12.00,14.50,116994.00,139390.00,69407.00,88338.00,28.30,33.70,16.80,21.30,91284.00,128252.00,118080.00,120303.00,19.90,28.00,25.80,26.30,72410.00,124927.00,131667.00,148953.00,15.10,26.10,27.50,31.20,49470.00,122362.00,146393.00,192281.00,9.70,24.00,28.70,37.70,,,
36057,NY,Montgomery County,4,5,4,5,18637.00,10728.00,2461.00,1980.00,55.10,31.70,7.30,5.90,13471.00,13285.00,4585.00,2889.00,39.40,38.80,13.40,8.40,10398.00,13160.00,7481.00,3743.00,29.90,37.80,21.50,10.80,7426.00,13277.00,8591.00,4606.00,21.90,39.20,25.30,13.60,4852.00,12028.00,11357.00,5976.00,14.20,35.20,33.20,17.50,,,
36059,NY,Nassau County,1,1,1,1,271540.00,288928.00,98516.00,134764.00,34.20,36.40,12.40,17.00,184257.00,311715.00,135958.00,195076.00,22.30,37.70,16.40,23.60,139145.00,266264.00,211557.00,264071.00,15.80,30.20,24.00,30.00,120738.00,243454.00,223180.00,321321.00,13.30,26.80,24.60,35.40,82341.00,216539.00,216643.00,425087.00,8.80,23.00,23.00,45.20,,,
36061,NY,New York County,1,1,1,1,468098.00,241162.00,108934.00,213586.00,45.40,23.40,10.60,20.70,324150.00,210765.00,142211.00,336370.00,32.00,20.80,14.00,33.20,270929.00,174018.00,188081.00,462289.00,24.70,15.90,17.20,42.20,240354.00,151995.00,177445.00,556193.00,21.30,13.50,15.80,49.40,162237.00,155048.00,171461.00,758325.00,13.00,12.40,13.70,60.80,,,
36063,NY,Niagara County,1,1,1,1,63193.00,43454.00,11339.00,9665.00,49.50,34.00,8.90,7.60,46274.00,54808.00,18212.00,15476.00,34.30,40.70,13.50,11.50,34973.00,53615.00,36418.00,19606.00,24.20,37.10,25.20,13.60,24634.00,54361.00,42526.00,25632.00,16.70,36.90,28.90,17.40,13257.00,51509.00,50042.00,35799.00,8.80,34.20,33.20,23.80,,,
36065,NY,Oneida County,2,2,2,2,74294.00,47480.00,14179.00,13935.00,49.60,31.70,9.50,9.30,52953.00,56497.00,21802.00,20005.00,35.00,37.40,14.40,13.20,40353.00,52245.00,42257.00,27089.00,24.90,32.30,26.10,16.70,33281.00,51748.00,44745.00,29072.00,21.00,32.60,28.20,18.30,18190.00,52346.00,49428.00,39315.00,11.40,32.90,31.00,24.70,,,
36067,NY,Onondaga County,2,2,2,2,99479.00,86566.00,27162.00,36285.00,39.90,34.70,10.90,14.50,73729.00,98854.00,44606.00,52392.00,27.30,36.70,16.50,19.40,57371.00,90367.00,77317.00,72647.00,19.30,30.40,26.00,24.40,42558.00,86409.00,83346.00,84601.00,14.30,29.10,28.10,28.50,29342.00,79760.00,94637.00,111919.00,9.30,25.30,30.00,35.50,,,
36069,NY,Ontario County,1,1,1,1,17791.00,15013.00,5272.00,4447.00,41.80,35.30,12.40,10.50,15224.00,20196.00,8923.00,8068.00,29.00,38.50,17.00,15.40,11666.00,20753.00,16996.00,11979.00,19.00,33.80,27.70,19.50,8406.00,21017.00,20686.00,16430.00,12.60,31.60,31.10,24.70,5046.00,20535.00,24679.00,26474.00,6.60,26.80,32.20,34.50,,,
36071,NY,Orange County,2,2,1,1,54856.00,41651.00,12202.00,12117.00,45.40,34.50,10.10,10.00,48615.00,55787.00,22958.00,22348.00,32.50,37.30,15.30,14.90,43351.00,61134.00,48402.00,37062.00,22.80,32.20,25.50,19.50,38629.00,66119.00,60115.00,47953.00,18.20,31.10,28.20,22.50,24774.00,71452.00,72901.00,71791.00,10.30,29.70,30.30,29.80,,,
36073,NY,Orleans County,1,1,1,1,10936.00,6065.00,1618.00,1373.00,54.70,30.30,8.10,6.90,8563.00,8873.00,2749.00,2207.00,38.20,39.60,12.30,9.90,7572.00,10188.00,5941.00,2853.00,28.50,38.40,22.40,10.70,6846.00,11519.00,6912.00,3766.00,23.60,39.70,23.80,13.00,3821.00,11503.00,9601.00,4707.00,12.90,38.80,32.40,15.90,,,
36075,NY,Oswego County,2,2,2,2,26475.00,16076.00,3955.00,3945.00,52.50,31.90,7.80,7.80,22311.00,24626.00,7371.00,6619.00,36.60,40.40,12.10,10.90,18202.00,29520.00,14900.00,9250.00,25.30,41.10,20.70,12.90,14895.00,31396.00,18891.00,10983.00,19.60,41.20,24.80,14.40,9804.00,30175.00,25276.00,14894.00,12.20,37.60,31.50,18.60,,,
36077,NY,Otsego County,6,5,7,8,13056.00,9654.00,3374.00,3559.00,44.00,32.60,11.40,12.00,10777.00,12061.00,5140.00,5420.00,32.30,36.10,15.40,16.20,8185.00,13044.00,8152.00,7298.00,22.30,35.60,22.20,19.90,6605.00,13461.00,10194.00,8548.00,17.00,34.70,26.30,22.00,3497.00,12780.00,11305.00,12325.00,8.80,32.00,28.30,30.90,,,
36079,NY,Putnam County,1,1,1,1,9983.00,12230.00,4283.00,3875.00,32.90,40.30,14.10,12.80,10239.00,18540.00,7640.00,8811.00,22.60,41.00,16.90,19.50,7379.00,17003.00,15086.00,15233.00,13.50,31.10,27.60,27.80,6361.00,18151.00,18221.00,21891.00,9.80,28.10,28.20,33.90,4951.00,18926.00,18394.00,28027.00,7.00,26.90,26.20,39.90,,,
36081,NY,Queens County,1,1,1,1,607049.00,403384.00,115038.00,127506.00,48.40,32.20,9.20,10.20,459941.00,423064.00,170474.00,192969.00,36.90,33.90,13.70,15.50,389662.00,401918.00,280850.00,278026.00,28.90,29.80,20.80,20.60,387181.00,418381.00,337068.00,366872.00,25.60,27.70,22.30,24.30,303881.00,454105.00,369271.00,518999.00,18.50,27.60,22.40,31.50,,,
36083,NY,Rensselaer County,2,2,2,2,40946.00,26186.00,7517.00,7647.00,49.80,31.80,9.10,9.30,29956.00,32844.00,13093.00,12217.00,34.00,37.30,14.90,13.90,21756.00,32103.00,24717.00,19094.00,22.30,32.90,25.30,19.50,15132.00,32545.00,28763.00,23793.00,15.10,32.50,28.70,23.70,9302.00,32314.00,35983.00,33483.00,8.40,29.10,32.40,30.10,,,
36085,NY,Richmond County,1,1,1,1,77020.00,56552.00,13176.00,14655.00,47.70,35.00,8.20,9.10,66033.00,82405.00,30401.00,31025.00,31.50,39.30,14.50,14.80,52578.00,86330.00,55714.00,50953.00,21.40,35.20,22.70,20.70,51163.00,98845.00,75673.00,68114.00,17.40,33.60,25.80,23.20,37675.00,101738.00,81014.00,108326.00,11.50,30.90,24.60,33.00,,,
36087,NY,Rockland County,1,1,1,1,43642.00,40528.00,14587.00,22252.00,36.10,33.50,12.10,18.40,35312.00,50534.00,26370.00,38921.00,23.40,33.40,17.40,25.80,28406.00,44306.00,41195.00,55990.00,16.70,26.10,24.20,33.00,27016.00,41428.00,46568.00,69000.00,14.70,22.50,25.30,37.50,24580.00,45768.00,50529.00,82632.00,12.10,22.50,24.80,40.60,,,
36089,NY,St. Lawrence County,5,8,4,5,26897.00,16413.00,6449.00,5243.00,48.90,29.80,11.70,9.50,21293.00,21940.00,8607.00,7968.00,35.60,36.70,14.40,13.30,17587.00,24510.00,13462.00,9854.00,26.90,37.50,20.60,15.10,14577.00,26494.00,17604.00,11526.00,20.80,37.70,25.10,16.40,8100.00,26522.00,20259.00,16975.00,11.30,36.90,28.20,23.60,,,
36091,NY,Saratoga County,2,2,2,2,27105.00,21919.00,6945.00,7448.00,42.70,34.60,11.00,11.70,23617.00,33027.00,15061.00,16381.00,26.80,37.50,17.10,18.60,19694.00,36908.00,30121.00,29216.00,17.00,31.80,26.00,25.20,15929.00,39112.00,38296.00,41678.00,11.80,29.00,28.40,30.90,9508.00,39539.00,45544.00,66902.00,5.90,24.50,28.20,41.40,,,
36093,NY,Schenectady County,2,2,2,2,37374.00,33680.00,9449.00,13061.00,39.90,36.00,10.10,14.00,26932.00,35700.00,14597.00,17293.00,28.50,37.80,15.40,18.30,19360.00,33425.00,24581.00,23056.00,19.30,33.30,24.50,23.00,15135.00,30812.00,27403.00,26218.00,15.20,30.90,27.50,26.30,10381.00,31383.00,31616.00,33580.00,9.70,29.30,29.60,31.40,,,
36095,NY,Schoharie County,2,2,2,2,6399.00,4470.00,1439.00,922.00,48.40,33.80,10.90,7.00,5985.00,6659.00,2134.00,1919.00,35.80,39.90,12.80,11.50,5185.00,7391.00,4285.00,2836.00,26.30,37.50,21.80,14.40,3796.00,7878.00,5435.00,3586.00,18.30,38.10,26.30,17.30,2306.00,8205.00,6748.00,4951.00,10.40,36.90,30.40,22.30,,,
36097,NY,Schuyler County,6,7,6,7,4248.00,3290.00,764.00,704.00,47.20,36.50,8.50,7.80,3763.00,4142.00,1326.00,1173.00,36.20,39.80,12.70,11.30,3106.00,4674.00,2613.00,1641.00,25.80,38.80,21.70,13.60,2261.00,5121.00,3465.00,1995.00,17.60,39.90,27.00,15.50,1414.00,4824.00,4025.00,2937.00,10.70,36.50,30.50,22.30,,,
36099,NY,Seneca County,6,3,6,3,10043.00,6676.00,1846.00,1602.00,49.80,33.10,9.20,7.90,6933.00,7876.00,2949.00,2458.00,34.30,39.00,14.60,12.20,5232.00,8108.00,5499.00,3121.00,23.80,36.90,25.00,14.20,4727.00,8053.00,5857.00,3948.00,20.90,35.70,25.90,17.50,3612.00,8665.00,7345.00,5181.00,14.60,34.90,29.60,20.90,,,
36101,NY,Steuben County,4,5,4,3,24707.00,18544.00,5891.00,5112.00,45.50,34.20,10.90,9.40,19664.00,23592.00,8264.00,7432.00,33.40,40.00,14.00,12.60,15910.00,23596.00,14881.00,9186.00,25.00,37.10,23.40,14.40,11328.00,24527.00,18135.00,11775.00,17.20,37.30,27.60,17.90,6811.00,25439.00,20090.00,15729.00,10.00,37.40,29.50,23.10,,,
36103,NY,Suffolk County,1,1,1,1,238771.00,212082.00,61603.00,69959.00,41.00,36.40,10.60,12.00,192565.00,290550.00,119382.00,130413.00,26.30,39.60,16.30,17.80,152118.00,281557.00,225073.00,196295.00,17.80,32.90,26.30,23.00,130174.00,294953.00,258410.00,258864.00,13.80,31.30,27.40,27.50,98607.00,287538.00,276327.00,366348.00,9.60,27.90,26.90,35.60,,,
36105,NY,Sullivan County,4,6,4,4,15264.00,9692.00,3175.00,2585.00,49.70,31.60,10.30,8.40,15663.00,14582.00,5871.00,4926.00,38.20,35.50,14.30,12.00,13282.00,15665.00,10518.00,6643.00,28.80,34.00,22.80,14.40,11953.00,17024.00,12884.00,8367.00,23.80,33.90,25.70,16.70,7344.00,17834.00,15609.00,12314.00,13.80,33.60,29.40,23.20,,,
36107,NY,Tioga County,2,2,2,2,9158.00,9289.00,2688.00,2634.00,38.50,39.10,11.30,11.10,7913.00,11945.00,4102.00,4161.00,28.10,42.50,14.60,14.80,6429.00,13080.00,7670.00,5981.00,19.40,39.40,23.10,18.00,5214.00,12789.00,9487.00,6733.00,15.20,37.40,27.70,19.70,3192.00,12549.00,10149.00,8849.00,9.20,36.10,29.20,25.50,,,
36109,NY,Tompkins County,3,2,3,2,10022.00,10859.00,4228.00,9963.00,28.60,31.00,12.10,28.40,8432.00,12948.00,6559.00,15933.00,19.20,29.50,15.00,36.30,6477.00,11861.00,11189.00,21140.00,12.80,23.40,22.10,41.70,4584.00,11816.00,11488.00,25187.00,8.60,22.30,21.60,47.50,3447.00,11592.00,13231.00,31512.00,5.80,19.40,22.10,52.70,,,
36111,NY,Ulster County,3,2,3,2,35378.00,24557.00,9028.00,8725.00,45.50,31.60,11.60,11.20,31870.00,33670.00,15178.00,15412.00,33.20,35.00,15.80,16.00,25699.00,32050.00,28576.00,23733.00,23.40,29.10,26.00,21.60,22112.00,36156.00,32265.00,30137.00,18.30,30.00,26.70,25.00,12295.00,38655.00,37135.00,41847.00,9.50,29.80,28.60,32.20,,,
36113,NY,Warren County,3,2,3,2,11620.00,9121.00,3154.00,3050.00,43.10,33.90,11.70,11.30,10069.00,12087.00,4879.00,5278.00,31.20,37.40,15.10,16.30,8376.00,12716.00,9946.00,7480.00,21.70,33.00,25.80,19.40,6672.00,14558.00,12053.00,10081.00,15.40,33.60,27.80,23.20,3989.00,15212.00,14250.00,14339.00,8.30,31.80,29.80,30.00,,,
